n_fcc_cells,temp,density,radius,energy_deposition,voxel_phase,outcome,outcome_source,terminal,stopped_segment,actual_energy_deposition,excitation_method,evolution_format,ensemble,pressure,tauS,dt1,nsteps1,dt2,nsteps2,total_physical_time,source_nsteps,source_seed,evolve_seed,voxel_low_density_fraction,status,files_complete,last_updated,run_path,checked,notes
70.0,0.8,0.72,3.0,1000.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,999.9999999999997,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23305230733400792,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-25T17:38:54.863160,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_2/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,1000.0000000000002,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23305230733400792,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-25T18:00:32.767985,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_3/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,1000.0000000000001,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23305230733400792,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-25T18:22:41.682493,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_4/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,1000.0000000000001,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23305230733400792,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-25T18:44:50.385175,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_5/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,1000.0000000000003,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23305230733400792,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-28T10:49:56.015816,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_6/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,999.9999999999998,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23305230733400792,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-28T11:11:45.200467,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_7/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,1000.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23305230733400792,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-28T11:33:34.527137,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_8/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,999.9999999999998,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23305230733400792,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-28T11:55:47.363547,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_9/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,,,False,,999.9999999999998,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.014467592592592593,complete,True,2026-08-07T20:54:48.950859,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,,,False,,999.9999999999998,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.015118634259259259,complete,True,2026-08-28T11:15:36.362061,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_1/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,,,False,,1000.0000000000002,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.01461226851851852,complete,True,2026-08-24T08:09:03.948945,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_10/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,,,False,,999.9999999999997,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.015407986111111112,complete,True,2026-08-28T14:48:38.740345,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_2/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,,,False,,1000.0000000000002,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.015263310185185185,complete,True,2026-08-28T18:21:39.793360,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_3/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,,,False,,1000.0000000000001,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.014829282407407407,complete,True,2026-08-28T21:56:30.963051,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_4/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,,,False,,1000.0000000000001,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.014756944444444444,complete,True,2026-08-29T01:33:02.876769,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_5/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,,,False,,1000.0000000000003,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.015407986111111112,complete,True,2026-08-24T00:38:01.187185,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_6/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,,,False,,999.9999999999998,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.01490162037037037,complete,True,2026-08-24T02:31:21.731551,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_7/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,,,False,,1000.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.015118634259259259,complete,True,2026-08-24T04:24:38.232786,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_8/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
70.0,0.8,0.72,3.0,1000.0,phase_separated,,,False,,999.9999999999998,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.015335648148148149,complete,True,2026-08-24T06:17:31.148276,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_70/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_1000.000/random_center_seed_9/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
80.0,0.8,0.72,3.0,400.0,not_phase_separated,,,False,,400.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-04T20:45:54.891566,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_400.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
80.0,0.8,0.72,3.0,450.0,not_phase_separated,,,False,,450.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-04T23:39:32.784743,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_450.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
80.0,0.8,0.72,3.0,500.0,not_phase_separated,,,False,,500.0000000000001,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-05T02:28:58.751927,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_500.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
80.0,0.8,0.72,3.0,550.0,not_phase_separated,,,False,,550.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-05T05:21:14.977686,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_550.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,600.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23334892817450778,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-17T18:52:02.559066,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/center_box/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,599.9999999999999,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23334892817450778,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-25T19:28:52.847385,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_1/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,600.0000000000001,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23334892817450778,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-28T15:56:54.682453,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_10/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,600.0000000000002,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23334892817450778,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-25T20:13:02.375636,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_2/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,600.0000000000001,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23334892817450778,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-25T20:57:37.630725,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_3/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,600.0000000000002,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23334892817450778,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-25T21:41:59.831875,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_4/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,600.0000000000001,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23334892817450778,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-25T22:26:17.243054,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_5/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,600.0000000000001,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23334892817450778,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-28T13:01:26.428507,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_6/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,600.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23334892817450778,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-28T13:45:21.082661,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_7/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,599.9999999999998,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23334892817450778,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-28T14:29:21.045892,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_8/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,599.9999999999999,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23334892817450778,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-28T15:13:06.130163,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_9/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,600.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-07T20:54:52.789852,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,600.0000000000001,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-24T10:51:56.924799,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_6/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,600.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-24T13:34:55.412685,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_7/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_phase_separated,,,False,,599.9999999999998,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-24T16:19:01.051827,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_8/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
80.0,0.8,0.72,3.0,600.0,not_classified,failed,simulation_exception,True,2.0,599.9999999999999,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,,failed_segment_2,False,2026-08-24T18:42:12.625310,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_600.000/random_center_seed_9/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
80.0,0.8,0.72,3.0,650.0,not_phase_separated,,,False,,650.0000000000001,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-09T17:58:30.350794,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_650.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
80.0,0.8,0.72,3.0,700.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,699.9999999999999,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23334892817450778,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-18T22:02:34.651130,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_80/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_700.000/center_box/ensemble_NPH/pressure_-0.233/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
