Run_ID,N_Cells,Therm_kT,Nsteps,Nc,V,rho_c,uc,uc_uncertainty,rho_liquid,rho_liquid_uncertainty,u_EOS,u_EOS_uncertainty,u_EOS_mean_uncertainty,u_EOS_density_uncertainty,u_EOS_density_slope,P_EOS,P_EOS_uncertainty,P_EOS_mean_uncertainty,P_EOS_density_uncertainty,P_EOS_density_slope,Q,Q_uncertainty,Q_uncertainty_uc_component,Q_uncertainty_u_EOS_component,Q_uncertainty_P_EOS_component,Q_uncertainty_rho_liquid_component,T_K,T_C,P_bar,P_psia,Q_MD_keV,Q_MD_uncertainty_keV,rho_liquid_mol_L,rho_liquid_uncertainty_mol_L
20260922005924,30,1.0,500000,105456,178512.38300027035,0.5907489342060953,-3.817248131987711,0.0004949561437359482,0.6123963272099194,0.0005638373832784527,-3.855501884992396,0.0032629293145163087,0.00014350264625620745,0.0032597721856055116,-5.781404855867217,0.0136559226759786,0.0012049806581752233,0.0004952217755467537,0.0010985143511127722,1.9482822240792568,4120.259032418917,348.1215742620167,52.19609509381816,344.09547379163183,7.603638267471001,2.165115431506673,128.5995507884122,-144.5504492115878,6.400140152862778,92.82618506541915,0.04566010024293828,0.0038578606895383538,26.842772844837,0.02482464057490605
20260921223127,30,1.0,500000,105457,177049.18335094882,0.5956367490888788,-3.8200437273349603,0.0005824408047659083,0.6126075721556826,0.0005629665421841894,-3.8567231775476087,0.0032578954192763318,0.00014340977876401426,0.003254737500674449,-5.781404855867217,0.014067487448735608,0.0012047915062039344,0.0004985112749740898,0.0010968177068888213,1.9482822240792568,3937.101908380217,349.07230707568897,61.42245994819839,343.5678772306241,5.909168444785229,2.225408859072025,128.5995507884122,-144.5504492115878,6.593028783688099,95.6237981355013,0.04363038012631115,0.003868393979131427,26.852032208163976,0.024786715521930368
20260918190731,30,1.0,500000,107457,183050.86316839192,0.5870335607275902,-3.819598943303845,0.0008353586199291999,0.6149508981309464,0.0005540581219612965,-3.8702708937198786,0.0032063970496681547,0.0001423796059192736,0.0032032343167397105,-5.781404855867217,0.018632947791565192,0.0012047671552585845,0.0005350014708736571,0.001079461590123931,1.9482822240792568,5599.897109589389,356.2038585523005,89.76513122173203,344.5498077661909,10.011714477254008,2.933531284884168,128.5995507884122,-144.5504492115878,8.732729391970313,126.65753175774896,0.06205723022804238,0.00394745069748372,26.954745702776183,0.024398867167108144
20260918191538,30,1.0,500000,107460,186206.89758430494,0.5770999967997835,-3.811892732211668,0.0004573579985487565,0.6151456499180317,0.000578967359618609,-3.87139620307833,0.003347767221179789,0.00014228654500127595,0.0033447421285231313,-5.777082374257607,0.01903549996470253,0.0013320701474303564,0.0005350321805816877,0.0012198981282947915,2.1070240109881007,6613.466495414623,363.4301339186603,49.14769052404937,359.7510655879801,15.340868478923422,3.1297474199751902,128.5995507884122,-144.5504492115878,8.921394075276584,129.39388164847173,0.07328945601671658,0.004027550406976507,26.96328213212688,0.02548591729416027
20260918200708,30,1.0,500000,107483,184615.38654911728,0.5821995772351507,-3.8248637956713742,0.0007532476332429524,0.6164573214804959,0.0005624063086063953,-3.8789738377426572,0.0032521535624416825,0.00014164286866241943,0.0032490675726212907,-5.777082374257607,0.021799223441344995,0.001297483832232448,0.0005284229101590431,0.0011850035961648586,2.1070240109881007,6039.55746960143,359.0682523562784,80.96131536385225,349.55122135191937,13.311457093898527,3.467567759344479,128.5995507884122,-144.5504492115878,10.21667217650539,148.18030223678787,0.06692948120863437,0.003979201535211546,27.020775784903464,0.024763661048550885
20260922211628,35,1.0,500000,149039,255970.1278054989,0.5822515356684456,-3.8254590240799975,0.0006386399754631714,0.6157479154830978,0.00047567708874097055,-3.874875540858896,0.0027516916304587756,0.0001419909953339394,0.0027480257252036327,-5.777082374257607,0.020304487971288226,0.001134703719272504,0.000531997475782347,0.0010022630474541424,2.1070240109881007,7647.721080236822,421.3234187099397,95.18226330305559,410.10936891194547,15.800349216066614,3.796630247354514,128.5995507884122,-144.5504492115878,9.516132438048428,138.01983233229691,0.08475091211647441,0.004669126186971939,26.989680849815137,0.020982125713278236
20260922231207,35,1.0,500000,149466,261832.07692511665,0.5708467875872478,-3.8147602019768856,0.0006387591391095104,0.6161346337855098,0.00048577266192391405,-3.8771096443475632,0.0028099289167939,0.00014180122113421692,0.002806348683096843,-5.777082374257607,0.02111931271995885,0.0011526382841306245,0.0005300488737761976,0.0010235346625552919,2.1070240109881007,9725.573203028656,431.29349338276,95.47277348614207,419.98883547751706,22.183084635497433,4.039280562445244,128.5995507884122,-144.5504492115878,9.898017479085356,143.55860658510022,0.10777736153875217,0.004779660897192886,27.00663162349773,0.021422072307295665
20260922230758,35,1.0,500000,149837,265891.4667595646,0.5635269225675897,-3.8085326215064383,0.0004207529096600437,0.6170490489678858,0.0004868713012490399,-3.8823922961804214,0.0028162452197545594,0.00014135249034395657,0.0028126956129776942,-5.777082374257607,0.023046007465237158,0.0011525865722565366,0.0005254413047842003,0.001025849521992748,2.1070240109881007,11598.424925893398,427.5113010557111,63.04435372473196,421.97773499236393,26.582243230348,4.415598411832795,128.5995507884122,-144.5504492115878,10.801004168022633,156.65532126585745,0.12853202689676,0.004737803853095465,27.046712593836364,0.02147032045493532
20260922211146,35,1.0,500000,149398,259848.4676395496,0.5749427786014053,-3.8212167161427963,0.00038506630925979723,0.6170601799688554,0.0004747299099053898,-3.8824566008899306,0.0027461937843242974,0.00014134702802994677,0.002742553795047329,-5.777082374257607,0.02306946075154646,0.0011298514664667965,0.0005253852177288824,0.001000267318904874,2.1070240109881007,9558.27486861211,414.79608544995364,57.52813647079519,410.27585899048137,20.038977594736437,4.297083357712848,128.5995507884122,-144.5504492115878,10.81199605212936,156.81474506657722,0.10592338617947689,0.00459683962753353,27.04720049181564,0.020941433385748276
20260922205458,35,1.0,500000,149787,263846.13959868567,0.5677058615594244,-3.8148608700900586,0.0005887679629653729,0.6172183668186257,0.000484997982844403,-3.883370459351578,0.0028054324128486538,0.00014126940102694602,0.002801873298240894,-5.777082374257607,0.02340276424223508,0.0011486849983466752,0.0005245881434479747,0.0010219023951339521,2.1070240109881007,10757.17508282405,430.0825857765284,88.18978686869431,420.2173048233613,24.31239561581054,4.462759985674202,128.5995507884122,-144.5504492115878,10.968205859731588,159.0803767813815,0.11920942075436124,0.004766271353375922,27.0541341938755,0.021388777255188587
20260922231737,35,1.0,500000,149315,257894.74673139583,0.5789765084106793,-3.826087832185651,0.0006358945752051528,0.6173893324936778,0.00047517886313838963,-3.884358142139524,0.0027487756884434274,0.00014118550307342108,0.0027451474348565586,-5.777082374257607,0.02376299302462451,0.0011299193133383276,0.0005237266790297891,0.0010012132741466155,2.1070240109881007,9081.926016451833,421.6860476785038,94.9485984967574,410.4334419199304,18.130385721492665,4.423270008487935,128.5995507884122,-144.5504492115878,11.137034781005651,161.5290332664385,0.10064455876374574,0.004673178520676252,27.061628021933867,0.020961128532679684
20260922210611,35,1.0,500000,151483,281147.4966702738,0.5388025922125046,-3.7786382006175394,0.0005089544706201746,0.6176826108551786,0.0004937681628896352,-3.886052435392502,0.0028560240678067545,0.00014104158263830694,0.0028525393507992706,-5.777082374257607,0.024380937574210025,0.0011641036564280526,0.0005222489036051031,0.0010403813750699449,2.1070240109881007,17146.789630282874,441.46389791972734,77.09795007295591,432.6390938635706,41.79530546755218,4.7797659785770215,128.5995507884122,-144.5504492115878,11.426647707051421,165.72951363536248,0.19001818264412673,0.004892633181220111,27.074483103011733,0.021771088355039384
20260922230634,35,1.0,500000,150227,270078.7063234448,0.5562341513147244,-3.8020752069746657,0.0007246294368217644,0.6178352559313917,0.0004926711231071824,-3.8869342785718093,0.00284969042214129,0.0001409666751488004,0.002846201661608203,-5.777082374257607,0.02470256441495001,0.0011616928256322897,0.0005214797532962546,0.0010380698859073078,2.1070240109881007,13413.317556855076,442.8563742427687,108.8589064054232,428.10044304701955,31.282212707315338,4.789627829629793,128.5995507884122,-144.5504492115878,11.577385002985245,167.91577327881032,0.14864439818406475,0.004907910098839383,27.08117389608905,0.02172334926290875
20260922205513,35,1.0,500000,150045,267968.7414073995,0.559934711832239,-3.8055827439982823,0.00033082022504672025,0.6180004549829352,0.0004910980616892243,-3.8878886471007257,0.0028406098561460933,0.00014088560704934392,0.0028371139562168926,-5.777082374257607,0.025050642783144738,0.0011583576358540533,0.0005206473458274486,0.001034755407728911,2.1070240109881007,12980.305748149396,430.1171478773435,49.63792066713514,426.21930586544056,29.164732418913264,4.8331584392580655,128.5995507884122,-144.5504492115878,11.740519372846956,170.2818372782901,0.14384582546416708,0.004766727242119421,27.088414959462128,0.0216548758581296
